 4021                        23 52 50.4   -08 59 48    5.75         star K0III
 4022                        13 09 14.3   -09 32 18    6.32         star K0
 4023                        01 33 03.4   -09 00 53    6.59         star A0III
 4024 40Psi Vir              12 54 21.1   -09 32 20    4.79  D      star M3III
 4025 27Bet Lib              15 17 00.3   -09 22 59    2.61         star B8V
 4026 34    Hya              09 37 51.4   -09 25 28    6.40         star A1V
 4027 21    Vir              12 33 46.7   -09 27 07    5.48         star A0V
 4028 6Mu  Aqr               20 52 39.1   -08 59 00    4.73  S      star A3
 4029 32    Cet              01 10 11.9   -08 54 21    6.40         star K0III
 4030                        07 00 39.2   -09 12 11    6.49         star B1I
 4031                        06 41 56.3   -09 10 02    5.19         star M0III
 4032                        00 08 17.3   -08 49 25    5.99        Star unclass
 4033 Del Sct                18 42 16.3   -09 03 08    4.72         star F2III
 4034 8Iot Cet               00 19 25.6   -08 49 25    3.56  W      star K1III
 4035                        08 06 27.4   -09 14 42    6.23         star B9V
 4036 3Eta Eri               02 56 25.6   -08 53 53    3.89         star K1III
 4037 95    Vir              14 06 42.7   -09 18 48    5.46         star F2IV
 4038                        04 34 11.6   -08 58 13    5.26         star K4III
 4039                        07 50 10.5   -09 11 00    5.61         star K3III
 4040                        05 52 07.5   -09 02 29    5.97         star A2V
 4041                        06 15 25.9   -09 02 07    6.10         star B9III
 4042                        15 34 26.5   -09 11 00    5.17         star B6IV
 4043 21    Cet              00 54 17.5   -08 44 26    6.16         star G5IV
 4044 29    Hya              09 27 14.5   -09 13 25    6.54         star A2V
 4045 13Zet Eri              03 15 49.9   -08 49 10    4.80         star A5
 4046                        20 11 10.0   -08 50 31    6.49         star B1V
 4047                        04 05 56.4   -08 51 21    6.26         star A3V
 4048 Zet Sct                18 23 39.4   -08 56 03    4.68         star G9III
 4049                        04 10 47.6   -08 49 10    5.70        Star unclass
 4050                        06 47 37.0   -08 59 54    5.07         star M1I
 4051 55    Eri              04 43 35.0   -08 47 45    6.70         star G8III
 4052 55    Eri              04 43 34.5   -08 47 36    6.82         star F4III
 4053                        07 22 01.9   -08 58 45    6.43         star O9V
 4054                        08 41 01.5   -09 03 07    6.63         star A1V
 4055 69Lam Eri              05 09 08.7   -08 45 15    4.27         star B2IV
 4056                        10 19 59.3   -09 03 32    6.32         star F1IV
 4057                        07 21 16.8   -08 52 42    6.55         star F5
 4058                        07 32 05.7   -08 52 51    5.90         star F5V
 4059                        02 00 26.8   -08 31 25    5.51  W      star M3III
 4060                        05 08 20.1   -08 39 54    5.78         star B8V
 4061                        13 08 32.4   -08 59 04    5.55  D      star K3III
 4062 56    Aql              19 54 08.1   -08 34 26    5.79  W     Star unclass
 4063                        08 28 19.6   -08 48 58    6.43         star K0
 4064 41    Sex              10 50 18.0   -08 53 52    5.79         star A3
 4065                        15 38 39.9   -08 47 40    6.50         star F6IV
 4066                        15 38 40.0   -08 47 28    6.48         star F6V
 4067 56    Eri              04 44 05.2   -08 30 12    5.90         star B2V
 4068 20    Hya              09 09 35.4   -08 47 16    5.46         star G8II
 4069                        22 43 03.4   -08 18 42    6.45         star A5V
 4070                        06 19 07.8   -08 35 11    6.22         star B9V
 4071 24    Hya              09 16 41.2   -08 44 41    5.47         star B9III
 4072                        05 23 18.4   -08 24 57    5.90         star B8III
 4073 82    Vir              13 41 36.7   -08 42 11    5.01         star M1III
 4074 45The Cet              01 24 01.3   -08 11 00    3.60         star K0III
 4075 30Alp Hya              09 27 35.1   -08 39 31    1.98  W      star K3II
 4076 16    Sco              16 12 07.2   -08 32 51    5.43         star A4V
 4077 19    Hya              09 08 42.1   -08 35 22    5.60  W      star B9III
 4078 57    Aql              19 54 38.0   -08 14 14    6.49         star B8V
 4079 57    Aql              19 54 37.5   -08 13 38    5.71         star B7V
 4080                        07 00 23.6   -08 24 25    5.96  W      star B9III
 4081 47    Eri              04 34 11.5   -08 13 53    5.11         star M3III
 4082                        00 18 41.7   -08 03 09    6.46         star G0V
 4083                        18 06 07.3   -08 19 26    5.85         star B8III
 4084 Eps Sct                18 43 31.2   -08 16 30    4.90         star G8II
 4085 19Del Lib              15 00 58.3   -08 31 08    4.92  W      star B9V
 4086                        19 22 20.6   -08 12 04    6.31         star B3IV
 4087 Alp Sct                18 35 12.3   -08 14 39    3.85         star K3III
 4088                        09 33 02.0   -08 30 19    6.12         star K0
 4089 50    Lib              16 00 47.5   -08 24 41    5.55         star A0V
 4090 44    Cet              01 24 02.4   -08 00 26    6.21  W      star F0V
 4091 3Ups Oph               16 27 48.0   -08 22 18    4.63  W      star A3
 4092 19Bet Ori              05 14 32.2   -08 12 06    0.12         star B8I
 4093 18    Sco              16 15 37.2   -08 22 10    5.50  W      star G2V
 4094                        05 13 33.2   -08 08 52    6.37         star B5V
 4095                        07 36 16.5   -08 18 41    6.27         star K2
 4096 37    Cet              01 14 23.9   -07 55 22    5.13         star F5V
 4097 69Tau Oph              18 03 04.8   -08 10 50    5.24         star F2V
 4098 69Tau Oph              18 03 04.9   -08 10 49    5.94         star F5V
 4099 18    Sex              10 10 55.7   -08 25 06    5.65         star K2III
 4100                        17 28 02.2   -08 12 30    6.37         star F5IV
 4101 17    Sex              10 10 07.4   -08 24 30    5.91         star A1V
 4102                        22 38 22.1   -07 53 51    6.23         star G0III
 4103                        06 31 50.0   -08 09 29    5.43        Star unclass
 4104                        06 57 00.0   -08 10 44    6.34         star K0II
 4105 57Mu  Oph              17 37 50.6   -08 07 08    4.62         star B8II
 4106 23Xi  Aqr              21 37 45.0   -07 51 14    4.69  S      star A7V
 4107 77    Cet              02 34 42.6   -07 51 33    5.75  W     Star unclass
 4108 46Rho Aqr              22 20 11.8   -07 49 15    5.37         star B8III
 4109                        07 40 35.4   -08 11 09    6.01         star A3IV
 4110                        00 14 27.5   -07 46 50    5.12         star M3III
 4111 80    Cet              02 35 59.9   -07 49 53    5.53  W      star M0III
 4112 43The Aqr              22 16 49.9   -07 46 59    4.16         star G8III
 4113 20    Aql              19 12 40.6   -07 56 22    5.34         star B3V
 4114                        16 28 48.8   -08 07 43    6.48         star F2V
 4115 92Chi Aqr              23 16 50.8   -07 43 35    5.06         star M3III
 4116                        06 50 42.2   -08 02 28    6.29         star A2
 4117                        03 23 17.7   -07 47 39    6.20         star G2V
 4118                        18 50 19.9   -07 54 27    6.80        Star unclass
 4119 83    Aqr              23 05 09.7   -07 41 36    5.43         star F2IV
 4120 9Rho2Eri               03 02 42.2   -07 41 07    5.32         star K0II
 4121 8Gam Sex               09 52 30.3   -08 06 18    5.05         star A1V
 4122                        06 25 58.7   -07 53 39    6.40         star A4V
 4123 8Rho1Eri               03 01 09.9   -07 39 46    5.75         star K0II
 4124 29    Ori              05 23 56.7   -07 48 28    4.14         star G8III
 4125 73Lam Aqr              22 52 36.8   -07 34 46    3.74         star M2III
 4126                        18 40 00.4   -07 47 26    5.84         star K4III
 4127 22Eps Sex              10 17 37.7   -08 04 08    5.24         star F2III
 4128                        13 54 58.1   -08 03 32    6.19         star F8V
 4129 3    Hya               08 35 28.1   -07 58 56    5.72         star A1
 4130 7    Mon               06 19 42.7   -07 49 23    5.27  S      star B2V
 4131 10Rho3Eri              03 04 16.3   -07 36 02    5.26         star A8V
 4132 17    Hya              08 55 29.5   -07 58 16    6.67         star A2
 4133 17    Hya              08 55 29.4   -07 58 13    6.91         star A7
 4134 40Omi2Eri              04 15 16.2   -07 39 09    4.43         star K1V
 4135                        23 35 32.0   -07 27 52    6.39        Star unclass
 4136 26Chi Vir              12 39 14.7   -07 59 44    4.66  W      star K2III
 4137                        04 20 42.7   -07 35 32    5.85         star B5III
 4138                        08 11 32.9   -07 46 21    5.36         star G6III
 4139                        00 55 42.3   -07 20 49    5.85         star K5III
 4140                        20 04 01.1   -07 28 10    6.72         star F4III
 4141                        19 35 29.7   -07 27 37    6.34         star K0
 4142                        03 38 29.1   -07 23 30    5.85        Star unclass
 4143                        11 32 47.4   -07 49 39    5.95         star K4III
 4144 55    Ori              05 51 21.9   -07 31 04    5.35         star B2IV
 4145                        19 23 04.5   -07 24 01    6.32         star K0
 4146                        16 27 43.4   -07 35 53    5.23         star M3III
 4147                        06 26 44.8   -07 30 41    6.27         star A0V
 4148                        05 30 20.6   -07 26 04    6.33         star B2IV
 4149 78    Aqr              22 54 34.0   -07 12 16    6.19         star K3III
 4150                        22 23 32.0   -07 11 40    5.93  D      star G6III
 4151                        07 29 25.6   -07 33 04    5.86         star F8V
 4152                        16 30 29.8   -07 30 53    6.50         star A7I
 4153                        12 02 51.5   -07 41 01    6.22         star K5
 4154                        08 22 53.9   -07 32 36    5.96         star M1III
 4155                        10 30 58.6   -07 38 15    6.20         star K5III
 4156 36Ups Ori              05 31 55.7   -07 18 05    4.62         star B0V
 4157 81    Aqr              23 01 23.5   -07 03 39    6.21         star K5III
 4158                        14 18 00.5   -07 32 33    6.47  W      star G5IV
